id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29380054,Main Street Resort,221333292,Zeki,,Sisli,41.05548,28.98753,Entire home/apt,437,2,38,2020-03-15,2.01,2,218
29383371,Private room,210268980,Matenggo,,Kadikoy,40.99065,29.02346,Entire home/apt,184,1,31,2019-11-09,1.69,1,365
29383522,A SIMPLE DESIGN GALATA FLAT ( NEOCLASSIC),94397723,İlyas & Doğuş,,Beyoglu,41.02512,28.97324,Entire home/apt,502,2,81,2020-03-01,4.29,3,350
29383688,Pendik | gemütliches Apartment - 2min zur Marmaray,221354310,Zeynep,,Pendik,40.87823,29.23178,Entire home/apt,149,180,3,2020-03-31,0.73,1,338
29384783,BEYKENT'TE MÜSTAKİL VİLLA,221367584,Halil,,Buyukcekmece,41.01969,28.62194,Entire home/apt,224,1,1,2019-03-10,0.07,5,362
29386517,DOĞA VİLLA,221367584,Halil,,Buyukcekmece,41.01977,28.62119,Entire home/apt,224,1,0,,,5,364
29386856,DOĞA VİLLA BEYKENT,221367584,Halil,,Buyukcekmece,41.01961,28.62246,Entire home/apt,224,1,0,,,5,364
29387029,Cozy room in a cozy flat in cihangir in Istanbul,148770249,Heval,,Beyoglu,41.0322,28.98742,Private room,150,1,0,,,2,89
29387178,DOĞA VİLLA,221367584,Halil,,Buyukcekmece,41.02029,28.62187,Entire home/apt,224,1,0,,,5,364
29387721,CHEAP ORTAK SHARED ROOM near TAKSIM & SULTANAHMET,221384131,Mariem,,Sisli,41.07473,28.99509,Shared room,68,1,11,2020-01-05,0.65,3,365
29387769,DOĞA VİLLA BEYLİKDÜZÜ,221367584,Halil,,Buyukcekmece,41.02094,28.62273,Private room,224,1,0,,,5,365
29387817,Near Taksim & Sultanahmet .Central cheap room,221384131,Mariem,,Sisli,41.07408,28.99441,Private room,88,2,56,2020-03-15,2.91,3,357
29387905,Central Location,17718542,Deniz,,Kadikoy,41.00033,29.0341,Private room,68,2,7,2019-10-10,0.37,2,364
29391454,Üsküdar in central a room,220598298,İbrahim,,Uskudar,41.01624,29.02225,Private room,55,1,0,,,1,0
29396262,2 person can stay in istanbul,38691231,Oğuzhan,,Zeytinburnu,40.98856,28.9039,Shared room,122,1,0,,,1,178
29399028,My Home is Your Home,66022525,Zeynep,,Besiktas,41.04403,28.99952,Entire home/apt,341,2,43,2020-03-10,2.32,1,70
29402795,This appart is your home in İstanbul.you miss çöme,87979606,Vahram,,Beyoglu,41.03778,28.98337,Entire home/apt,437,2,2,2019-09-10,0.20,1,88
29405904,Sultanahmet-Kadırga da şirin bir daire,7141683,Kadir,,Fatih,41.00281,28.96768,Entire home/apt,450,1,1,2018-11-20,0.05,1,180
29406684,"Friendly, Comfortable and Best View",221519293,Hüseyin,,Fatih,41.01212,28.93346,Private room,109,2,18,2019-11-22,1.01,2,89
29408034,Luxury house in residential complex near to metro,219041289,Ali,,Zeytinburnu,41.02264,28.90032,Entire home/apt,577,1,0,,,5,88
29409101,serviced 45 m2. 1+1 in Nisantasi,4126563,Burak,,Sisli,41.05033,28.98947,Private room,849,1,0,,,4,365
29410645,Sultanahmet'te Deniz Manzaralı Deluxe Daire,221539117,Eyüp,,Fatih,41.00436,28.97453,Entire home/apt,1358,2,15,2020-02-18,0.80,3,364
29410864,Üsküdar sahilde deniz manzaralı lüx daire odası,221548171,Buğra,,Uskudar,41.02345,29.00726,Private room,232,1,2,2019-09-28,0.13,1,179
29411570,"Nisantasi, stylish&chic, great location, center",64397797,Ridvan,,Sisli,41.05099,28.99568,Entire home/apt,1044,3,0,,,1,358
29412884,Best of the best,221564552,Mariem,,Esenyurt,41.01772,28.64662,Entire home/apt,333,30,0,,,4,365
29413488,Zwei Zimmer zu vermieten,221568498,Mehmet,,Pendik,40.8593,29.28104,Private room,299,3,0,,,2,363
29414108,Comfort and quiet,221564552,Mariem,,Esenyurt,41.01463,28.65075,Entire home/apt,333,30,0,,,4,365
29414225,Balcony Flat near Galata and Taksim,45888896,Cihan,,Beyoglu,41.02489,28.97082,Entire home/apt,184,2,42,2020-03-02,2.20,7,365
29414297,"Beylidüzü, Bizimkent",221574996,Yiğit Efe,,Beylikduzu,41.01215,28.63718,Private room,238,1,0,,,1,181
29414336,Quiet and comfort,221564552,Mariem,,Esenyurt,41.01514,28.64498,Entire home/apt,333,30,0,,,4,365
29414492,Cozy Flat Near Taksim and Galata,45888896,Cihan,,Beyoglu,41.02513,28.9702,Hotel room,184,1,6,2019-04-07,0.31,7,365
29414500,The best,221564552,Mariem,,Esenyurt,41.01535,28.6402,Entire home/apt,333,30,0,,,4,362
29414854,Comfy Flat in a fantastic location,45888896,Cihan,,Beyoglu,41.02515,28.97231,Entire home/apt,184,1,23,2020-03-20,1.20,7,365
29415181,Sunny+cosy house with a splendid Bosphorus view,221581474,Lou,,Besiktas,41.06995,29.04344,Entire home/apt,251,1,42,2020-03-17,2.54,1,292
29417541,1+1 lüks daire,90575287,Tarık,,Kadikoy,40.99537,29.02538,Entire home/apt,184,2,7,2019-12-06,0.70,1,89
29425513,Deluxe Oda 100,221653026,Taner,,Beyoglu,41.03373,28.98377,Private room,239,1,0,,,9,365
29431592,Deluxe Oda 101,221653026,Taner,,Beyoglu,41.03373,28.98377,Private room,164,1,1,2018-11-01,0.05,9,365
29432534,Uzun süreli ev arkadaşı,221670691,Eren,,Kartal,40.89015,29.17747,Private room,151,1,0,,,1,0
29432607,Deluxe Oda 201,221653026,Taner,,Beyoglu,41.03373,28.98377,Private room,164,1,0,,,9,362
29432747,Deluxe Oda 301,221653026,Taner,,Beyoglu,41.03373,28.98377,Private room,164,1,2,2019-12-30,0.13,9,365
29432887,Deluxe Oda 401,221653026,Taner,,Beyoglu,41.03373,28.98377,Private room,164,1,2,2019-02-23,0.11,9,365
29433359,Royal Süit 102,221653026,Taner,,Beyoglu,41.03373,28.98377,Private room,239,1,1,2019-04-19,0.08,9,365
29433535,Royal Süit 202,221653026,Taner,,Beyoglu,41.03373,28.98377,Private room,239,1,1,2019-05-31,0.08,9,365
29433592,Royal Süit 302,221653026,Taner,,Beyoglu,41.03373,28.98377,Private room,239,1,0,,,9,365
29433661,Royal Süit 402,221653026,Taner,,Beyoglu,41.03373,28.98377,Private room,239,1,2,2020-01-04,0.17,9,365
29434271,Nice Room For Rent In Kadıköy-İstanbul,96193420,Mustafa,,Kadikoy,40.98284,29.05554,Private room,102,1,0,,,2,364
29435018,Historical Apartment in Galata,221122718,Recep Tunahan,,Beyoglu,41.02743,28.97731,Private room,102,2,80,2020-03-12,4.16,2,90
29436729,Super comfort beauty and tranquility,210676399,Meriem,,Beylikduzu,41.01235,28.64446,Entire home/apt,149,30,0,,,5,349
29437123,lüx 1+1 daire,220609206,Harun,,Beylikduzu,41.00188,28.61629,Entire home/apt,339,1,2,2019-09-20,0.16,5,365
29446133,COSY FLAT İN ŞİŞLİ SQUARE 2 MİN WALK TO METRO,221801022,Davut,,Sisli,41.06246,28.98813,Entire home/apt,328,2,19,2019-05-06,1.00,3,181
29447135,LUXURY FLAT IN SİSLİ 3 MIN WALK TO OSMANBEY METRO,193331931,Selcuk,,Sisli,41.05797,28.98533,Entire home/apt,312,1,26,2020-04-14,1.35,2,180
29449644,Kadıköy'de ulaşım seçenekleri bol merkezi bir yer,221823439,Suat,,Kadikoy,40.99325,29.0321,Shared room,89,1,0,,,1,88
29452926,Enjoy The Cosy Residence in Kadikoy,128656719,Deniz,,Kadikoy,40.98877,29.03302,Entire home/apt,273,1,49,2020-04-12,2.61,9,351
29453448,Amazing Borsphorus View in Heart of The Cihangir,221854563,Barış,,Beyoglu,41.03253,28.98732,Entire home/apt,747,3,30,2019-12-21,1.62,1,270
29454095,Best view in Kadıköy!,86650111,Murat,,Kadikoy,40.99537,29.03432,Entire home/apt,259,1,6,2019-04-01,0.32,1,88
29454223,Newly renovated 2-bedroom apt next to Akmerkez,32540834,Mehmet,,Besiktas,41.07672,29.02529,Entire home/apt,536,2,16,2020-03-11,0.86,4,143
29455089,"cosy biz room, habitación, 房间, комната, कक्ष, غرفة",174521247,Aydin,,Maltepe,40.95094,29.11809,Private room,61,3,5,2019-11-14,0.35,2,90
29455374,Full designed flat in Akaretler,221870750,Oyku,,Besiktas,41.04229,28.99806,Private room,68,2,0,,,1,88
29455981,Cihangir merkezde apartman dairesi içinde oda,221874465,Elif Yağmur,,Beyoglu,41.03362,28.98428,Private room,205,1,0,,,1,90
29456367,Sean's Room,200576457,Akın,,Besiktas,41.04638,29.00205,Private room,81,5,21,2020-03-19,1.14,2,365
29457142,Kurtköy sabiha gökçen kiralık daireler,214484769,Volkan,,Pendik,40.93267,29.30718,Entire home/apt,143,1,1,2019-08-14,0.11,1,365
29457371,Kadıköy Göztepe'de konforlu konaklama paylaşımlı,221302518,Seda,,Kadikoy,40.98749,29.07774,Shared room,122,1,0,,,2,363
29458754,Walking distance to taksim,187449019,Metin,,Beyoglu,41.03529,28.97134,Entire home/apt,123,5,7,2019-08-23,0.39,1,365
29458885,Istanbul Apartment room for 1 near transportation,168103810,Maria,,Kagithane,41.07652,29.00441,Private room,88,1,2,2019-09-23,0.11,1,90
29458909,Private Room very close to the subway,16608052,Ahu,,Sisli,41.07019,29.00892,Private room,200,1,0,,,1,0
29459176,İstanbul Birden fazla bölümden oluşan bina,221898848,İskender,,Sisli,41.04661,28.98424,Private room,136,2,0,,,1,364
29475430,modern istanbul apartment in the center,213157136,Ghassan,,Kagithane,41.07695,28.98264,Entire home/apt,611,2,3,2018-12-09,0.16,66,365
29476222,Apartment With Bosphorus View InThe Center of Asia,40456791,Emrah,,Kadikoy,40.98738,29.02568,Entire home/apt,853,2,9,2019-11-10,0.68,3,264
29477116,2 rooms,221568498,Mehmet,,Pendik,40.85935,29.28262,Private room,258,7,0,,,2,358
29477237,the center of istanbul in Nişantaşı ! very close !,68226842,Sevinç,,Sisli,41.05233,28.98816,Private room,448,1,0,,,1,363
29478200,One of the Best Place-Center of Istanbul/Besiktas,34437516,Gokhan,,Besiktas,41.04848,29.0006,Private room,122,1,12,2020-01-28,0.75,1,365
29481140,Akar Eyup Suite,173315232,Zahir,,Eyup,41.07023,28.91649,Entire home/apt,577,2,1,2019-08-20,0.11,2,90
29481317,My lovely old home,222040106,Erdem,,Sisli,41.06973,28.99254,Private room,136,2,0,,,1,90
29483859,"Private Room with Terrace views Bosphorus, Ortakoy",31265954,Mert,,Besiktas,41.04825,29.02543,Private room,149,3,29,2020-02-19,1.66,1,180
29484143,Galata Tower (30m) Super Location Taksim,217807800,Furkan Tunç,,Beyoglu,41.02776,28.97554,Entire home/apt,218,2,93,2020-04-01,4.92,4,365
29486219,Modern Room in Hadımköy,222076311,Hüseyin,,Esenyurt,41.06932,28.61846,Private room,344,1,0,,,1,0
29486607,Very central location in Sisli/istanbul,222079411,Onder,,Sisli,41.07126,28.99634,Private room,102,1,0,,,1,180
29499102,Vintage and mystical top floor in İstanbul-Kadıköy,209190255,Melike,,Kadikoy,40.99425,29.02564,Private room,123,2,0,,,1,363
29499652,Istanbul/Beyoğlu/Çıksalın,222070796,Burkan,,Beyoglu,41.04795,28.95045,Entire home/apt,149,3,0,,,1,180
29501141,Hello center of Istanbul,172863198,Mustafa,,Fatih,41.01182,28.94883,Entire home/apt,210,2,66,2020-03-10,3.53,2,228
29501741,Near TAKSIM & SULTANAHMET. Cheap room in Istanbul,221384131,Mariem,,Sisli,41.07175,28.99682,Private room,81,2,54,2020-03-08,2.82,3,365
29504426,Cozy and comfy flat in Etiler,3807689,Sibel,,Besiktas,41.0753,29.03714,Entire home/apt,604,5,3,2019-04-24,0.19,1,365
29506605,Residence with amazing jakuzi,201054686,Tümay,,Kagithane,41.0798,28.97613,Entire home/apt,407,2,2,2019-11-26,0.21,2,363
29508303,*COSY ROOM with Private Toilet and Balcony in Moda,14463942,Olgu,,Kadikoy,40.98554,29.0227,Private room,89,2,4,2020-02-15,0.22,1,180
29509330,1+1 Relief Apartment-1 Min to Galata Tower,205503131,Okan,,Beyoglu,41.0261,28.97349,Entire home/apt,225,1,40,2020-03-11,2.15,6,365
29512770,Ortak alan kullanımlı oda paylaşımı,222245101,Elif,,Fatih,41.00756,28.92609,Private room,149,1,0,,,2,364
29513671,İSTANBUL ESENYURT hera b43,220609206,Harun,,Esenyurt,41.0257,28.62653,Entire home/apt,197,1,20,2020-05-20,1.09,5,365
29516185,avcılarda günlük kiralık ev oda,222270940,Muhammet,,Avcilar,41.00256,28.7054,Private room,68,1,0,,,1,90
29525740,Room close to public transport in Uskudar,153478689,Canberk,,Uskudar,41.02213,29.02619,Private room,68,1,3,2019-12-09,0.17,1,365
29530300,Cosy Room at the center of Kadıköy,222363705,Furkan,,Kadikoy,40.98307,29.028,Private room,61,1,0,,,1,179
29531287,One Bedroom Apartment with Terrace,45880585,Duygu,,Beyoglu,41.03167,28.98002,Hotel room,103,1,0,,,14,0
29531529,Awesom 3 bedroom apartment in istanbul,213157136,Ghassan,,Kagithane,41.0828,28.99371,Entire home/apt,713,2,3,2019-12-30,0.22,66,180
29531656,One Bedroom Apartment 30sqm,45880585,Duygu,,Beyoglu,41.03167,28.98002,Hotel room,289,1,0,,,14,0
29531886,Casa Di Bava 1Bedroom in Art's District 1,45880585,Duygu,,Beyoglu,41.03167,28.98002,Hotel room,289,1,0,,,14,0
29531933,Diğer (uluslararası) Müstakil ev,222374218,Abidin,,Sariyer,41.10913,29.04192,Private room,149,1,0,,,1,362
29532123,Casa Di Bava Heart's Desire ,45880585,Duygu,,Beyoglu,41.03167,28.98002,Hotel room,124,1,0,,,14,0
29532284,Penthouse with Sea view,45880585,Duygu,,Beyoglu,41.03167,28.98002,Hotel room,805,1,1,2020-01-04,0.22,14,0
29532769,sweet home,222379461,Sıtkı Sertuğ,,Beylikduzu,41.01047,28.64234,Entire home/apt,231,1,2,2019-01-25,0.12,1,90
29534506,Modest Apartment in Galata Tower area,213921066,Galata,,Beyoglu,41.02495,28.97282,Entire home/apt,812,1,6,2019-10-28,0.32,11,365
29534674,Historical & Lovely flat at the heart of the City,222389628,Melda,,Beyoglu,41.03097,28.97919,Entire home/apt,300,2,49,2020-03-13,2.63,1,179
29537724,İstanbul daire,217906638,Yücel,,Kadikoy,40.99637,29.02987,Private room,68,1,0,,,2,365
29538327,Avcılar Cihangir Mahallesinde Oda,222419348,Alp Eren,,Avcilar,40.98332,28.70114,Private room,62,1,0,,,1,0
29538417,Comfy Flat in Historical District in Taksim 3,222409733,Engin,,Beyoglu,41.03427,28.97358,Entire home/apt,225,2,65,2020-03-05,3.51,3,359
29538810,Eşyalı 2+1  Daire yeni Mah metro durağında,222419541,Muammer,,Bagcilar,41.03975,28.83607,Private room,197,30,0,,,4,1
29541315,Bomonti central,222440032,Mert,,Sisli,41.05574,28.98406,Private room,149,2,0,,,1,89
29541511,"Charming, clean, big room in Kadıköy",175298562,Ulaş,,Kadikoy,40.99306,29.02964,Private room,68,2,42,2020-02-18,2.21,3,90
29552729,room at sweet home,222099417,Galib,,Maltepe,40.91597,29.13659,Private room,183,1,0,,,1,365
29555987,Nice 4 bedroom apartment in istanbul kagithane,213157136,Ghassan,,Kagithane,41.08784,28.98642,Entire home/apt,951,2,1,2018-11-16,0.05,66,180
29556798,İstanbul Maçka Akaretler,96277011,Susan,,Besiktas,41.04338,28.99928,Entire home/apt,1018,3,0,,,1,83
29557910,Bungalov - Agva Nehir Perisi Hotel,7398099,Ayşe,,Sile,41.12189,29.85001,Hotel room,1249,1,3,2020-01-20,0.17,3,349
29557937,Standart Cift Kisilik Oda - Agva Nehir Perisi Hotel,7398099,Ayşe,,Sile,41.12047,29.85186,Hotel room,740,1,0,,,3,349
29557957,iki yatak odali bungalov - Agva Nehir Perisi Hotel,7398099,Ayşe,,Sile,41.12039,29.85101,Hotel room,1745,1,0,,,3,349
29558601,"Big Room,TERRACE Floor, Near Taksim, IST Center",218370440,Osman,,Sisli,41.07349,28.99875,Private room,177,1,6,2020-02-03,0.33,1,365
29559625,Noble22 City View Junior Suites,109778119,Duygu,,Beyoglu,41.03346,28.98786,Hotel room,450,1,8,2020-02-09,0.43,8,353
29561070,quiet place near by cty center,45083780,Elif,,Eyup,41.08299,28.93759,Entire home/apt,109,2,0,,,1,349
29562312,Temiz ve büyük ev,222568744,Rahmi,,Sariyer,41.1063,29.0412,Entire home/apt,54,1,0,,,1,90
29562736,Birden fazla bölümden oluşan bina,42090022,Şeyda,,Atasehir,40.98436,29.11962,Entire home/apt,482,3,1,2019-02-03,0.06,3,1
29563335,Efe Suite,222576226,Nina,,Sisli,41.041,28.98135,Private room,259,1,2,2019-01-06,0.11,5,90
29563961,Efe Suite,222576226,Nina,,Beyoglu,41.03946,28.98091,Private room,373,1,1,2018-11-08,0.05,5,90
29564379,Penthouse With Balcony,222576226,Nina,,Beyoglu,41.0403,28.98108,Private room,239,1,0,,,5,356
29564841,Efe Suite With Balcony,222576226,Nina,,Beyoglu,41.03876,28.98167,Private room,227,1,3,2019-05-02,0.16,5,0
29565873,Cosy Living Room in the Center of Kadıköy,220702431,Zafer,,Kadikoy,40.99537,29.02929,Private room,81,1,3,2018-12-31,0.16,2,83
29566629,İstanbul Çekmeköy çamlık çatı katı özel oda yatakl,222443311,Yiğit,,Cekmekoy,41.01448,29.19682,Private room,83,1,0,,,1,0
29568796,Clean and Charming/Kadıköy 20m ferry European side,175298562,Ulaş,,Kadikoy,40.99466,29.02994,Private room,81,2,49,2020-02-24,2.57,3,90
29574188,Waiting guess,222642273,F,,Tuzla,40.84186,29.2989,Private room,88,1,0,,,1,89
29581436,Istanbul dublex Apt with Bosporus view,12121753,Ayşegül,,Uskudar,41.02869,29.02972,Entire home/apt,570,2,4,2019-10-07,0.36,1,87
29584188,Accommodation and trip,213366966,Murat,,Sisli,41.05523,28.9837,Private room,747,1,0,,,2,364
29584309,Homeoffice in Nişantaşı.,116418037,Güngör,,Sisli,41.05214,28.98939,Private room,163,1,0,,,1,179
29586056,Queen Room near Galata Tower w/buffet breakfast,189516806,Arzu,,Beyoglu,41.0275,28.97371,Private room,328,1,0,,,31,365
29586501,Apartment in the Heart of the city,213921066,Galata,,Beyoglu,41.02785,28.97462,Entire home/apt,368,1,10,2020-02-22,0.54,11,365
29586729,Büyüleyici İstanbul Manzaralı Teraslı 2Katlı Daire,222712297,Anıl,,Besiktas,41.04723,29.00375,Private room,122,1,2,2019-04-28,0.15,1,180
29586863,Medikule Rezidans 2+1,222717236,İbrahim,,Basaksehir,41.09443,28.77614,Entire home/apt,306,1,1,2019-05-05,0.08,1,356
29588390,Good place to stay in Atasehir,88592309,Hakan,,Atasehir,40.99404,29.1364,Entire home/apt,564,1,0,,,2,365
29589359,Güvenilir öğrenci evi temiz,222736797,Kerem,,Sisli,41.07288,28.99488,Private room,68,1,0,,,1,363
29589700,Boğaz Manzaralı Sevimli Ev,81262775,Sena,,Sariyer,41.10543,29.04223,Entire home/apt,149,3,19,2020-03-10,0.99,1,269
29590877,Nişantaşı Komple eşyalı 2+1,222745271,Emir,,Sisli,41.05329,28.9915,Entire home/apt,341,3,0,,,2,365
29591550,Erdem’s Home II,3213897,Erdem,,Kadikoy,40.99825,29.04816,Private room,109,1,0,,,3,89
29592665,Spacious Historical flat Galata 3BR Bosphorus View,186778978,Serhat,,Beyoglu,41.02569,28.97623,Entire home/apt,887,2,75,2020-05-11,4.21,1,195
29593978,Sadece yabancı turistler kalabilir.,222752898,Uğur,,Eyup,41.08173,28.93786,Private room,81,1,0,,,1,89
29601902,Closeness to everywhere,136182297,Neriman,,Sisli,41.0502,28.98083,Private room,122,1,0,,,1,178
29602241,Beautifully furnished home near sea (Caddebostan),2441199,Melih,,Kadikoy,40.96314,29.07123,Entire home/apt,894,6,5,2019-11-08,0.41,1,0
29602894,ŞİLE'nin EŞŞİZ İMRENLİ KOYUNDA EŞYALI MÜSTAKİL EV,222823328,Candeğer,,Sile,41.15383,29.73605,Entire home/apt,1697,30,0,,,1,365
29603979,Rooftop flat with a great sea view terrace,8219697,Elif,,Pendik,40.87465,29.22601,Entire home/apt,265,4,15,2020-02-06,0.82,2,364
29604048,"Shared Apartment Near toTaksim
2min.Osmanbey Metro",44314014,Tayfun,,Sisli,41.05135,28.98087,Shared room,69,1,0,,,1,0
29605487,ADA HOME'S BALCONY ROOM,29529367,Müzeyyen,,Beyoglu,41.03496,28.98332,Private room,225,1,2,2018-11-23,0.11,17,229
29607076,Sisli mosque apartment near cevaher mall,213157136,Ghassan,,Sisli,41.06225,28.98724,Entire home/apt,969,6,0,,,66,180
29607904,Your Luxury Home @ City Center,162702145,Musab,,Sisli,41.07103,28.99481,Entire home/apt,163,1,9,2018-12-26,0.48,2,82
29608032,Well Equiped Comfy Luxury House,37240846,Asil,,Kadikoy,40.97406,29.04201,Entire home/apt,340,3,26,2020-03-23,1.42,5,175
29610087,85 sqm One Bedroom Apt.10 in Cihangir,6735146,Noa Luxury Apartments,,Beyoglu,41.02989,28.98121,Entire home/apt,594,3,20,2020-03-19,1.19,20,365
29613105,İstanbul merkezi konumda bir daire,91082957,Mesih,,Sisli,41.07466,28.99273,Private room,55,1,0,,,1,0
29619831,8 yataklı bayan hostel (sadece bayan kullanımı),196820171,Demet Gonca,,Fatih,41.00876,28.97493,Shared room,996,1,0,,,3,180
29620093,İstanbul Maltepe Minibus Caddesi Bitisigi,133756189,Basak,,Maltepe,40.93181,29.12638,Private room,81,1,2,2018-12-03,0.11,1,1
29620242,Sultanahmet double room private bathroom,196820171,Demet Gonca,,Fatih,41.00876,28.97588,Private room,3896,2,1,2018-12-24,0.06,3,364
29620397,Family room for 5 person in sultanahmet,196820171,Demet Gonca,,Fatih,41.00882,28.97624,Private room,996,2,1,2018-12-06,0.06,3,364
29622614,Cozy apartment 5 minutes to metro bus.,26189973,Rami,,Esenyurt,41.01208,28.67501,Entire home/apt,204,3,0,,,1,90
29623476,"Short Break. Will be ready for nice, healthy days.",89349890,Levent,,Fatih,40.99538,28.92657,Entire home/apt,95,2,20,2020-02-23,1.96,1,139
29626043,1st floor dublex with garden ( 4floorsistanbul ),223002612,James,,Beyoglu,41.03008,28.97814,Entire home/apt,484,2,59,2020-03-08,3.52,5,341
29628298,Küçükyalı Mahallesi,223023656,Ecem,,Maltepe,40.95319,29.12745,Private room,102,2,0,,,1,364
29631125,Private room in Maltepe,57610129,Damla,,Maltepe,40.94324,29.12598,Private room,272,1,1,2019-06-02,0.08,1,365
29631810,Dublex apartment:city center.. comfortable.. daily,223051203,Bilal,,Sisli,41.06301,28.97983,Private room,102,1,0,,,1,89
29637328,2nd floor with balcony ( 4floorsistanbul ),223002612,James,,Beyoglu,41.02791,28.97803,Entire home/apt,450,2,47,2020-03-11,2.55,5,359
29638057,Apartman dairesi,223096896,Kerem,,Esenyurt,41.02156,28.6682,Private room,88,1,0,,,3,180
29641901,The most central place of Şişli,28541953,Alper,,Sisli,41.06103,28.98801,Entire home/apt,423,2,43,2020-03-15,2.34,11,349
29643031,İstiklal caddesine 5 dk yürüme mesafesinde.,223123121,Ahmet,,Beyoglu,41.03862,28.98178,Private room,76,1,0,,,1,0
29644921,*Amazing Sea View *Great House *Great Location,1437694,Derya,,Kadikoy,40.97096,29.04023,Entire home/apt,679,180,0,,,1,0
29645151,BOGAZ MANZARALI,223136451,View,,Besiktas,41.06982,29.04408,Entire home/apt,292,1,3,2019-02-26,0.16,1,365
29646092,Nice cozy flat in Maltepe Istanbul,212359922,Arash,,Maltepe,40.93125,29.12547,Entire home/apt,186,1,5,2019-02-17,0.28,1,0
